chrom	length	bases	mean	min	max
NW_022144798.1	16271	9159	0.56	0	64
NW_022144798.1_region	0	0	0.00	0	0
NW_022144799.1	16212	7185	0.44	0	28
NW_022144799.1_region	1650	375	0.23	0	8
NW_022144800.1	16196	3764	0.23	0	24
NW_022144800.1_region	0	0	0.00	0	0
NW_022144801.1	16082	9679	0.60	0	34
NW_022144801.1_region	0	0	0.00	0	0
NW_022144802.1	16073	7159	0.45	0	32
NW_022144802.1_region	0	0	0.00	0	0
NW_022144803.1	15882	7854	0.49	0	26
NW_022144803.1_region	0	0	0.00	0	0
NW_022144804.1	15872	6266	0.39	0	46
NW_022144804.1_region	1277	121	0.09	0	4
NW_022144805.1	15755	5399	0.34	0	35
NW_022144805.1_region	0	0	0.00	0	0
NW_022144806.1	15729	4620	0.29	0	18
NW_022144806.1_region	0	0	0.00	0	0
NW_022144807.1	15717	1768	0.11	0	12
NW_022144807.1_region	0	0	0.00	0	0
NW_022144808.1	15697	4081	0.26	0	20
NW_022144808.1_region	0	0	0.00	0	0
NW_022144809.1	15254	6374	0.42	0	24
NW_022144809.1_region	624	0	0.00	0	0
NW_022144810.1	15245	3861	0.25	0	22
NW_022144810.1_region	0	0	0.00	0	0
NW_022144811.1	15184	3447	0.23	0	16
NW_022144811.1_region	1176	0	0.00	0	0
NW_022144812.1	15180	6374	0.42	0	40
NW_022144812.1_region	0	0	0.00	0	0
NW_022144813.1	64470	290593	4.51	0	567
NW_022144813.1_region	2668	51673	19.37	0	107
NW_022144814.1	20273	7130	0.35	0	20
NW_022144814.1_region	0	0	0.00	0	0
NW_022144815.1	19793	9634	0.49	0	87
NW_022144815.1_region	0	0	0.00	0	0
NW_022144816.1	18134	5779	0.32	0	17
NW_022144816.1_region	555	76	0.14	0	4
NW_022144817.1	17838	8700	0.49	0	54
NW_022144817.1_region	0	0	0.00	0	0
NW_022144818.1	15663	7751	0.49	0	57
NW_022144818.1_region	0	0	0.00	0	0
NW_022144819.1	25897	295524	11.41	0	226
NW_022144819.1_region	1580	73735	46.67	0	226
NW_022144820.1	14953	2961	0.20	0	12
NW_022144820.1_region	0	0	0.00	0	0
NW_022144821.1	14859	8712	0.59	0	23
NW_022144821.1_region	0	0	0.00	0	0
NW_022144822.1	14838	497	0.03	0	6
NW_022144822.1_region	0	0	0.00	0	0
NW_022144823.1	14815	8378	0.57	0	34
NW_022144823.1_region	0	0	0.00	0	0
NW_022144824.1	14806	5188	0.35	0	30
NW_022144824.1_region	0	0	0.00	0	0
NW_022144825.1	14766	4979	0.34	0	40
NW_022144825.1_region	0	0	0.00	0	0
NW_022144826.1	14747	5088	0.35	0	16
NW_022144826.1_region	0	0	0.00	0	0
NW_022144827.1	14741	4004	0.27	0	16
NW_022144827.1_region	0	0	0.00	0	0
NW_022144828.1	14710	4652	0.32	0	16
NW_022144828.1_region	1104	0	0.00	0	0
NW_022144829.1	14707	5877	0.40	0	28
NW_022144829.1_region	0	0	0.00	0	0
NW_022144830.1	14679	7705	0.52	0	26
NW_022144830.1_region	549	0	0.00	0	0
NW_022144831.1	14604	7790	0.53	0	132
NW_022144831.1_region	0	0	0.00	0	0
NW_022144832.1	14536	4352	0.30	0	20
NW_022144832.1_region	0	0	0.00	0	0
NW_022144833.1	14472	7179	0.50	0	35
NW_022144833.1_region	0	0	0.00	0	0
NW_022144834.1	14424	5648	0.39	0	60
NW_022144834.1_region	0	0	0.00	0	0
NW_022144835.1	14392	34199	2.38	0	65
NW_022144835.1_region	0	0	0.00	0	0
NW_022144836.1	14366	5215	0.36	0	52
NW_022144836.1_region	0	0	0.00	0	0
NW_022144837.1	14316	5452	0.38	0	32
NW_022144837.1_region	474	0	0.00	0	0
NW_022144838.1	14178	7784	0.55	0	33
NW_022144838.1_region	557	118	0.21	0	6
NW_022144839.1	14036	5686	0.41	0	26
NW_022144839.1_region	0	0	0.00	0	0
NW_022144840.1	13984	5301	0.38	0	26
NW_022144840.1_region	0	0	0.00	0	0
NW_022144841.1	13922	6044	0.43	0	22
NW_022144841.1_region	642	0	0.00	0	0
NW_022144842.1	13691	10130	0.74	0	86
NW_022144842.1_region	765	82	0.11	0	6
NW_022144843.1	13690	3757	0.27	0	14
NW_022144843.1_region	825	0	0.00	0	0
NW_022144844.1	13628	3522	0.26	0	15
NW_022144844.1_region	975	170	0.17	0	6
NW_022144845.1	13496	3390	0.25	0	14
NW_022144845.1_region	0	0	0.00	0	0
NW_022144846.1	13451	4498	0.33	0	24
NW_022144846.1_region	0	0	0.00	0	0
NW_022144847.1	13443	6962	0.52	0	23
NW_022144847.1_region	0	0	0.00	0	0
NW_022144848.1	13325	4725	0.35	0	28
NW_022144848.1_region	0	0	0.00	0	0
NW_022144849.1	13232	5909	0.45	0	28
NW_022144849.1_region	501	0	0.00	0	0
NW_022144850.1	13217	2087	0.16	0	9
NW_022144850.1_region	0	0	0.00	0	0
NW_022144851.1	13037	4634	0.36	0	22
NW_022144851.1_region	0	0	0.00	0	0
NW_022144852.1	13005	1881	0.14	0	15
NW_022144852.1_region	0	0	0.00	0	0
NW_022144853.1	12874	1231	0.10	0	12
NW_022144853.1_region	0	0	0.00	0	0
NW_022144854.1	12677	5079	0.40	0	22
NW_022144854.1_region	0	0	0.00	0	0
NW_022144855.1	12615	4020	0.32	0	22
NW_022144855.1_region	0	0	0.00	0	0
NW_022144856.1	12598	3654	0.29	0	24
NW_022144856.1_region	0	0	0.00	0	0
NW_022144857.1	12436	4330	0.35	0	24
NW_022144857.1_region	0	0	0.00	0	0
NW_022144858.1	12426	4093	0.33	0	48
NW_022144858.1_region	0	0	0.00	0	0
NW_022144859.1	12331	4898	0.40	0	32
NW_022144859.1_region	690	152	0.22	0	8
NW_022144860.1	12325	2406	0.20	0	17
NW_022144860.1_region	0	0	0.00	0	0
NW_022144861.1	12317	4897	0.40	0	32
NW_022144861.1_region	0	0	0.00	0	0
NW_022144862.1	12297	5872	0.48	0	26
NW_022144862.1_region	657	192	0.29	0	4
NW_022144863.1	12291	7767	0.63	0	46
NW_022144863.1_region	0	0	0.00	0	0
NW_022144864.1	12247	6257	0.51	0	28
NW_022144864.1_region	0	0	0.00	0	0
NW_022144865.1	12235	3195	0.26	0	18
NW_022144865.1_region	495	0	0.00	0	0
NW_022144866.1	12202	4094	0.34	0	20
NW_022144866.1_region	0	0	0.00	0	0
NW_022144867.1	12165	3312	0.27	0	12
NW_022144867.1_region	0	0	0.00	0	0
NW_022144868.1	12125	4499	0.37	0	35
NW_022144868.1_region	0	0	0.00	0	0
NW_022144869.1	12087	2532	0.21	0	11
NW_022144869.1_region	0	0	0.00	0	0
NW_022144870.1	11997	5030	0.42	0	20
NW_022144870.1_region	0	0	0.00	0	0
NW_022144871.1	11989	6603	0.55	0	40
NW_022144871.1_region	0	0	0.00	0	0
NW_022144872.1	11899	4296	0.36	0	33
NW_022144872.1_region	0	0	0.00	0	0
NW_022144873.1	11852	3868	0.33	0	14
NW_022144873.1_region	1830	678	0.37	0	10
NW_022144874.1	11838	3531	0.30	0	19
NW_022144874.1_region	0	0	0.00	0	0
NW_022144875.1	11825	2775	0.23	0	18
NW_022144875.1_region	469	101	0.22	0	2
NW_022144876.1	11673	11082	0.95	0	154
NW_022144876.1_region	0	0	0.00	0	0
NW_022144877.1	11635	4387	0.38	0	28
NW_022144877.1_region	0	0	0.00	0	0
NW_022144878.1	11630	1709	0.15	0	16
NW_022144878.1_region	1896	7	0.00	0	3
NW_022144879.1	11539	3459	0.30	0	17
NW_022144879.1_region	0	0	0.00	0	0
NW_022144880.1	11518	2762	0.24	0	10
NW_022144880.1_region	0	0	0.00	0	0
NW_022144881.1	11448	2861	0.25	0	16
NW_022144881.1_region	0	0	0.00	0	0
NW_022144882.1	11400	6008	0.53	0	49
NW_022144882.1_region	0	0	0.00	0	0
NW_022144883.1	11312	2642	0.23	0	16
NW_022144883.1_region	0	0	0.00	0	0
NW_022144884.1	11268	7012	0.62	0	148
NW_022144884.1_region	0	0	0.00	0	0
NW_022144885.1	11127	4232	0.38	0	16
NW_022144885.1_region	0	0	0.00	0	0
NW_022144886.1	74569	90563	1.21	0	285
NW_022144886.1_region	0	0	0.00	0	0
NW_022144887.1	11069	3831	0.35	0	23
NW_022144887.1_region	0	0	0.00	0	0
NW_022144888.1	11058	5626	0.51	0	22
NW_022144888.1_region	0	0	0.00	0	0
NW_022144889.1	11056	2268	0.21	0	11
NW_022144889.1_region	0	0	0.00	0	0
NW_022144890.1	10990	4288	0.39	0	20
NW_022144890.1_region	957	18	0.02	0	4
NW_022144891.1	10968	3665	0.33	0	14
NW_022144891.1_region	0	0	0.00	0	0
NW_022144892.1	10910	1808	0.17	0	12
NW_022144892.1_region	0	0	0.00	0	0
NW_022144893.1	10903	3734	0.34	0	29
NW_022144893.1_region	0	0	0.00	0	0
NW_022144894.1	10814	3196	0.30	0	16
NW_022144894.1_region	0	0	0.00	0	0
NW_022144895.1	10747	2732	0.25	0	18
NW_022144895.1_region	0	0	0.00	0	0
NW_022144896.1	10744	2451	0.23	0	20
NW_022144896.1_region	1205	80	0.07	0	4
NW_022144897.1	116516	3230847	27.73	0	8087
NW_022144897.1_region	8798	0	0.00	0	0
NW_022144898.1	10667	40838	3.83	0	192
NW_022144898.1_region	503	465	0.92	0	7
NW_022144899.1	10605	4823	0.45	0	24
NW_022144899.1_region	0	0	0.00	0	0
NW_022144900.1	10598	4761	0.45	0	34
NW_022144900.1_region	0	0	0.00	0	0
NW_022144901.1	10582	3860	0.36	0	21
NW_022144901.1_region	1699	0	0.00	0	0
NW_022144902.1	10532	3896	0.37	0	20
NW_022144902.1_region	0	0	0.00	0	0
NW_022144903.1	10529	2852	0.27	0	18
NW_022144903.1_region	0	0	0.00	0	0
NW_022144904.1	10526	10807	1.03	0	392
NW_022144904.1_region	335	0	0.00	0	0
NW_022144905.1	10508	5133	0.49	0	89
NW_022144905.1_region	0	0	0.00	0	0
NW_022144906.1	10376	4595	0.44	0	24
NW_022144906.1_region	395	0	0.00	0	0
NW_022144907.1	10259	1273	0.12	0	20
NW_022144907.1_region	0	0	0.00	0	0
NW_022144908.1	57212	996994	17.43	0	4897
NW_022144908.1_region	0	0	0.00	0	0
NW_022144909.1	10257	2846	0.28	0	21
NW_022144909.1_region	0	0	0.00	0	0
NW_022144910.1	10238	4249	0.42	0	24
NW_022144910.1_region	0	0	0.00	0	0
NW_022144911.1	10215	2584	0.25	0	18
NW_022144911.1_region	1194	38	0.03	0	2
NW_022144912.1	10118	4799	0.47	0	30
NW_022144912.1_region	0	0	0.00	0	0
NW_022144913.1	10045	3415	0.34	0	22
NW_022144913.1_region	0	0	0.00	0	0
NW_022144914.1	10027	3883	0.39	0	22
NW_022144914.1_region	0	0	0.00	0	0
NW_022144915.1	10023	6376	0.64	0	34
NW_022144915.1_region	0	0	0.00	0	0
NW_022144916.1	9977	2102	0.21	0	22
NW_022144916.1_region	0	0	0.00	0	0
NW_022144917.1	9968	3359	0.34	0	14
NW_022144917.1_region	0	0	0.00	0	0
NW_022144918.1	9948	3357	0.34	0	37
NW_022144918.1_region	0	0	0.00	0	0
NW_022144919.1	101694	1177506	11.58	0	452
NW_022144919.1_region	0	0	0.00	0	0
NW_022144920.1	9893	4756	0.48	0	54
NW_022144920.1_region	0	0	0.00	0	0
NW_022144921.1	9870	3367	0.34	0	19
NW_022144921.1_region	0	0	0.00	0	0
NW_022144922.1	9860	3334	0.34	0	22
NW_022144922.1_region	0	0	0.00	0	0
NW_022144923.1	9823	3554	0.36	0	32
NW_022144923.1_region	0	0	0.00	0	0
NW_022144924.1	9823	5492	0.56	0	44
NW_022144924.1_region	0	0	0.00	0	0
NW_022144925.1	9791	3434	0.35	0	12
NW_022144925.1_region	333	0	0.00	0	0
NW_022144926.1	9769	3835	0.39	0	36
NW_022144926.1_region	1017	0	0.00	0	0
NW_022144927.1	9710	3521	0.36	0	17
NW_022144927.1_region	0	0	0.00	0	0
NW_022144928.1	9694	4277	0.44	0	16
NW_022144928.1_region	740	120	0.16	0	8
NW_022144929.1	9642	4305	0.45	0	18
NW_022144929.1_region	0	0	0.00	0	0
NW_022144930.1	49449	410573	8.30	0	579
NW_022144930.1_region	920	3352	3.64	0	27
NW_022144931.1	9636	2444	0.25	0	17
NW_022144931.1_region	1002	0	0.00	0	0
NW_022144932.1	9590	2667	0.28	0	12
NW_022144932.1_region	0	0	0.00	0	0
NW_022144933.1	9519	66049	6.94	0	366
NW_022144933.1_region	0	0	0.00	0	0
NW_022144934.1	9503	4168	0.44	0	24
NW_022144934.1_region	586	0	0.00	0	0
NW_022144935.1	9369	6088	0.65	0	43
NW_022144935.1_region	0	0	0.00	0	0
NW_022144936.1	9315	3523	0.38	0	18
NW_022144936.1_region	0	0	0.00	0	0
NW_022144937.1	9305	3966	0.43	0	18
NW_022144937.1_region	0	0	0.00	0	0
NW_022144938.1	9294	4622	0.50	0	16
NW_022144938.1_region	0	0	0.00	0	0
NW_022144939.1	9275	2423	0.26	0	19
NW_022144939.1_region	0	0	0.00	0	0
NW_022144940.1	9267	4022	0.43	0	32
NW_022144940.1_region	0	0	0.00	0	0
NW_022144941.1	159342	378913	2.38	0	667
NW_022144941.1_region	10419	10654	1.02	0	36
NW_022144942.1	9236	3650	0.40	0	16
NW_022144942.1_region	0	0	0.00	0	0
NW_022144943.1	9207	5107	0.55	0	37
NW_022144943.1_region	0	0	0.00	0	0
NW_022144944.1	9202	2723	0.30	0	20
NW_022144944.1_region	0	0	0.00	0	0
NW_022144945.1	9131	3976	0.44	0	37
NW_022144945.1_region	489	88	0.18	0	2
NW_022144946.1	9108	4086	0.45	0	28
NW_022144946.1_region	0	0	0.00	0	0
NW_022144947.1	9060	3956	0.44	0	45
NW_022144947.1_region	0	0	0.00	0	0
NW_022144948.1	9047	3466	0.38	0	16
NW_022144948.1_region	627	210	0.33	0	7
NW_022144949.1	9042	5358	0.59	0	28
NW_022144949.1_region	0	0	0.00	0	0
NW_022144950.1	8932	2451	0.27	0	16
NW_022144950.1_region	0	0	0.00	0	0
NW_022144951.1	8878	4136	0.47	0	43
NW_022144951.1_region	0	0	0.00	0	0
NW_022144952.1	134345	400660	2.98	0	677
NW_022144952.1_region	4213	79402	18.85	0	318
NW_022144953.1	8840	2015	0.23	0	15
NW_022144953.1_region	0	0	0.00	0	0
NW_022144954.1	8825	2314	0.26	0	12
NW_022144954.1_region	468	0	0.00	0	0
NW_022144955.1	8703	5396	0.62	0	30
NW_022144955.1_region	0	0	0.00	0	0
NW_022144956.1	8644	2579	0.30	0	20
NW_022144956.1_region	0	0	0.00	0	0
NW_022144957.1	8617	3727	0.43	0	24
NW_022144957.1_region	0	0	0.00	0	0
NW_022144958.1	8592	6482	0.75	0	43
NW_022144958.1_region	0	0	0.00	0	0
NW_022144959.1	8588	2237	0.26	0	18
NW_022144959.1_region	0	0	0.00	0	0
NW_022144960.1	8539	4661	0.55	0	16
NW_022144960.1_region	0	0	0.00	0	0
NW_022144961.1	8519	1277	0.15	0	6
NW_022144961.1_region	0	0	0.00	0	0
NW_022144962.1	8514	4576	0.54	0	68
NW_022144962.1_region	0	0	0.00	0	0
NW_022144963.1	63343	313236	4.95	0	940
NW_022144963.1_region	868	17182	19.79	0	111
NW_022144964.1	8499	2750	0.32	0	23
NW_022144964.1_region	0	0	0.00	0	0
NW_022144965.1	8462	2548	0.30	0	13
NW_022144965.1_region	0	0	0.00	0	0
NW_022144966.1	8446	4515	0.53	0	32
NW_022144966.1_region	0	0	0.00	0	0
NW_022144967.1	8427	951	0.11	0	7
NW_022144967.1_region	0	0	0.00	0	0
NW_022144968.1	8371	1838	0.22	0	14
NW_022144968.1_region	0	0	0.00	0	0
NW_022144969.1	8367	3120	0.37	0	27
NW_022144969.1_region	0	0	0.00	0	0
NW_022144970.1	8351	1197	0.14	0	8
NW_022144970.1_region	987	50	0.05	0	2
NW_022144971.1	8336	2504	0.30	0	44
NW_022144971.1_region	0	0	0.00	0	0
NW_022144972.1	8298	3065	0.37	0	32
NW_022144972.1_region	0	0	0.00	0	0
NW_022144973.1	8278	2167	0.26	0	16
NW_022144973.1_region	0	0	0.00	0	0
NW_022144974.1	161611	2951344	18.26	0	2176
NW_022144974.1_region	0	0	0.00	0	0
NW_022144975.1	8272	4569	0.55	0	111
NW_022144975.1_region	995	8	0.01	0	2
NW_022144976.1	8270	2566	0.31	0	18
NW_022144976.1_region	0	0	0.00	0	0
NW_022144977.1	8265	4027	0.49	0	30
NW_022144977.1_region	0	0	0.00	0	0
NW_022144978.1	8229	1759	0.21	0	12
NW_022144978.1_region	0	0	0.00	0	0
NW_022144979.1	8217	2210	0.27	0	18
NW_022144979.1_region	0	0	0.00	0	0
NW_022144980.1	8208	2184	0.27	0	18
NW_022144980.1_region	0	0	0.00	0	0
NW_022144981.1	8193	409599	49.99	0	3004
NW_022144981.1_region	0	0	0.00	0	0
NW_022144982.1	8177	5002	0.61	0	39
NW_022144982.1_region	0	0	0.00	0	0
NW_022144983.1	8151	2919	0.36	0	14
NW_022144983.1_region	0	0	0.00	0	0
NW_022144984.1	8029	1686	0.21	0	12
NW_022144984.1_region	0	0	0.00	0	0
NW_022144985.1	24776	70795	2.86	0	465
NW_022144985.1_region	0	0	0.00	0	0
NW_022144986.1	8004	3940	0.49	0	30
NW_022144986.1_region	0	0	0.00	0	0
NW_022144987.1	7998	2306	0.29	0	20
NW_022144987.1_region	0	0	0.00	0	0
NW_022144988.1	7984	1895	0.24	0	16
NW_022144988.1_region	0	0	0.00	0	0
NW_022144989.1	7982	2830	0.35	0	33
NW_022144989.1_region	0	0	0.00	0	0
NW_022144990.1	7899	3570	0.45	0	22
NW_022144990.1_region	0	0	0.00	0	0
NW_022144991.1	7891	2774	0.35	0	12
NW_022144991.1_region	0	0	0.00	0	0
NW_022144992.1	7805	2437	0.31	0	50
NW_022144992.1_region	0	0	0.00	0	0
NW_022144993.1	7728	2200	0.28	0	19
NW_022144993.1_region	0	0	0.00	0	0
NW_022144994.1	7684	4673	0.61	0	86
NW_022144994.1_region	0	0	0.00	0	0
NW_022144995.1	7678	2190	0.29	0	18
NW_022144995.1_region	0	0	0.00	0	0
NW_022144996.1	71277	245160	3.44	0	778
NW_022144996.1_region	0	0	0.00	0	0
NW_022144997.1	7613	2261	0.30	0	18
NW_022144997.1_region	0	0	0.00	0	0
NW_022144998.1	7609	1114	0.15	0	6
NW_022144998.1_region	0	0	0.00	0	0
NW_022144999.1	7608	3997	0.53	0	31
NW_022144999.1_region	0	0	0.00	0	0
NW_022145000.1	7606	1685	0.22	0	10
NW_022145000.1_region	0	0	0.00	0	0
NW_022145001.1	7549	374	0.05	0	4
NW_022145001.1_region	0	0	0.00	0	0
NW_022145002.1	7546	1870	0.25	0	15
NW_022145002.1_region	471	0	0.00	0	0
NW_022145003.1	7508	1372	0.18	0	10
NW_022145003.1_region	0	0	0.00	0	0
NW_022145004.1	7486	3011	0.40	0	18
NW_022145004.1_region	450	90	0.20	0	4
NW_022145005.1	7447	1815	0.24	0	12
NW_022145005.1_region	469	28	0.06	0	2
NW_022145006.1	7443	4133	0.56	0	104
NW_022145006.1_region	0	0	0.00	0	0
NW_022145007.1	83156	1311166	15.77	0	8771
NW_022145007.1_region	0	0	0.00	0	0
NW_022145008.1	7433	2831	0.38	0	14
NW_022145008.1_region	0	0	0.00	0	0
NW_022145009.1	7407	1673	0.23	0	18
NW_022145009.1_region	0	0	0.00	0	0
NW_022145010.1	7379	2251	0.31	0	14
NW_022145010.1_region	0	0	0.00	0	0
NW_022145011.1	7365	1697	0.23	0	17
NW_022145011.1_region	0	0	0.00	0	0
NW_022145012.1	7323	5157	0.70	0	35
NW_022145012.1_region	0	0	0.00	0	0
NW_022145013.1	7318	1299	0.18	0	10
NW_022145013.1_region	1291	24	0.02	0	2
NW_022145014.1	7312	1528	0.21	0	12
NW_022145014.1_region	0	0	0.00	0	0
NW_022145015.1	7291	2717	0.37	0	12
NW_022145015.1_region	0	0	0.00	0	0
NW_022145016.1	7291	2142	0.29	0	16
NW_022145016.1_region	531	305	0.57	0	16
NW_022145017.1	7290	2117	0.29	0	32
NW_022145017.1_region	0	0	0.00	0	0
NW_022145018.1	387561	2856610	7.37	0	1465
NW_022145018.1_region	9817	19022	1.94	0	230
NW_022145019.1	7256	1524	0.21	0	20
NW_022145019.1_region	0	0	0.00	0	0
NW_022145020.1	7195	6377	0.89	0	138
NW_022145020.1_region	0	0	0.00	0	0
NW_022145021.1	7190	10897	1.52	0	60
NW_022145021.1_region	0	0	0.00	0	0
NW_022145022.1	7187	3255	0.45	0	34
NW_022145022.1_region	0	0	0.00	0	0
NW_022145023.1	7105	957	0.13	0	14
NW_022145023.1_region	0	0	0.00	0	0
NW_022145024.1	7072	1336	0.19	0	14
NW_022145024.1_region	690	38	0.06	0	2
NW_022145025.1	6971	5447	0.78	0	22
NW_022145025.1_region	0	0	0.00	0	0
NW_022145026.1	6961	1271	0.18	0	8
NW_022145026.1_region	0	0	0.00	0	0
NW_022145027.1	6912	2383	0.34	0	16
NW_022145027.1_region	0	0	0.00	0	0
NW_022145028.1	6909	4183	0.61	0	23
NW_022145028.1_region	0	0	0.00	0	0
NW_022145029.1	136630	1220753	8.93	0	3278
NW_022145029.1_region	1579	4351	2.76	0	622
NW_022145030.1	6887	846	0.12	0	8
NW_022145030.1_region	0	0	0.00	0	0
NW_022145031.1	6886	2653	0.39	0	26
NW_022145031.1_region	0	0	0.00	0	0
NW_022145032.1	6870	2822	0.41	0	21
NW_022145032.1_region	0	0	0.00	0	0
NW_022145033.1	6839	3948	0.58	0	49
NW_022145033.1_region	1329	62	0.05	0	6
NW_022145034.1	6827	2017	0.30	0	14
NW_022145034.1_region	0	0	0.00	0	0
NW_022145035.1	6767	2856	0.42	0	30
NW_022145035.1_region	537	40	0.07	0	2
NW_022145036.1	6748	2505	0.37	0	26
NW_022145036.1_region	0	0	0.00	0	0
NW_022145037.1	6730	5184	0.77	0	76
NW_022145037.1_region	0	0	0.00	0	0
NW_022145038.1	6694	4125	0.62	0	109
NW_022145038.1_region	278	0	0.00	0	0
NW_022145039.1	6606	3435	0.52	0	18
NW_022145039.1_region	0	0	0.00	0	0
NW_022145040.1	120375	105376	0.88	0	265
NW_022145040.1_region	0	0	0.00	0	0
NW_022145041.1	6594	2231	0.34	0	22
NW_022145041.1_region	1332	27	0.02	0	8
NW_022145042.1	6590	2649	0.40	0	14
NW_022145042.1_region	0	0	0.00	0	0
NW_022145043.1	6510	1626	0.25	0	18
NW_022145043.1_region	0	0	0.00	0	0
NW_022145044.1	6461	3392	0.52	0	35
NW_022145044.1_region	0	0	0.00	0	0
NW_022145045.1	6450	1863	0.29	0	27
NW_022145045.1_region	0	0	0.00	0	0
NW_022145046.1	6448	4263	0.66	0	48
NW_022145046.1_region	0	0	0.00	0	0
NW_022145047.1	6422	2498	0.39	0	25
NW_022145047.1_region	0	0	0.00	0	0
NW_022145048.1	6417	1286	0.20	0	12
